# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()
0	-0.9818098	0.12984677	-0.0005510086	-0.00237172	0.067917176	-0.0023731657	-0.7582389	0.20434383	-0.0008671391
0	-0.9837299	0.122505955	-0.0005034994	-0.0022322072	0.06392205	-0.0022335679	-0.76126045	0.19279137	-0.00079237233
0	-0.98554707	0.11510228	-0.00045582614	-0.0020926942	0.059926923	-0.0020939698	-0.7641202	0.18113999	-0.0007173475
0	-0.9872593	0.10763808	-0.00040798212	-0.001953181	0.055931803	-0.0019543718	-0.7668147	0.16939335	-0.0006420539
0	-0.98886424	0.1001164	-0.00035995498	-0.0018136686	0.05193666	-0.0018147734	-0.7693406	0.15755624	-0.0005664721
0	-0.99035984	0.09253996	-0.00031173349	-0.0016741556	0.047941536	-0.0016751756	-0.77169424	0.14563297	-0.00049058447
0	-0.9917439	0.08491166	-0.00026330308	-0.0015346425	0.04394641	-0.0015355778	-0.7738725	0.13362806	-0.00041436806
0	-0.99301475	0.07723432	-0.00021464902	-0.0013951295	0.03995128	-0.0013959799	-0.77587223	0.12154601	-0.00033779972
0	-0.99417	0.069510944	-0.00016575374	-0.0012556165	0.035956148	-0.001256382	-0.7776903	0.109391496	-0.00026085172
0	-0.9952078	0.061744556	-0.00011659856	-0.0011161036	0.031961024	-0.0011167839	-0.7793236	0.09716929	-0.00018349469
0	-0.9961265	0.053938646	-6.716258e-05	-0.0009765906	0.027965901	-0.0009771859	-0.78076935	0.08488489	-0.00010569581
0	-0.99692404	0.046096697	-1.7424883e-05	-0.0008370778	0.023970768	-0.0008375878	-0.7820245	0.07254378	-2.7422067e-05
0	-0.9975988	0.038222622	3.2635096e-05	-0.00069756474	0.01997564	-0.00069798995	-0.7830864	0.060152106	5.1358853e-05
0	-0.99814904	0.030320717	8.3035855e-05	-0.0005580518	0.015980512	-0.00055839197	-0.7839524	0.047716636	0.00013067605
0	-0.99857354	0.022395603	0.00013379258	-0.0004185389	0.011985384	-0.0004187939	-0.78462046	0.035244647	0.00021055345
0	-0.99887085	0.01445225	0.00018491528	-0.0002790259	0.007990256	-0.00027919599	-0.7850883	0.022743948	0.0002910068
0	-0.99904025	0.0064959205	0.0002364069	-0.00013951295	0.003995128	-0.00013959799	-0.78535473	0.010222828	0.00037204078
0	-0.9990807	-0.0014679129	0.0002882628	1.4520984e-17	-4.158265e-16	1.4529833e-17	-0.7854186	-0.0023100993	0.00045364798
0	-0.9989924	-0.009433674	0.00034046956	0.00013951295	-0.003995128	0.00013959799	-0.78527945	-0.01484606	0.00053580734
0	-0.998775	-0.017395856	0.00039300544	0.0002790259	-0.007990256	0.00027919599	-0.7849373	-0.02737639	0.0006184846
0	-0.9984289	-0.025349105	0.00044584155	0.0004185389	-0.011985384	0.0004187939	-0.7843928	-0.03989266	0.0007016344
0	-0.99795485	-0.03328829	0.00049894204	0.0005580518	-0.015980512	0.00055839197	-0.7836468	-0.05238679	0.0007852002
0	-0.99735385	-0.04120864	0.00055226684	0.00069756474	-0.01997564	0.00069798995	-0.7827008	-0.0648513	0.00086911913
0	-0.9966268	-0.049105648	0.0006057732	0.0008370778	-0.023970768	0.0008375878	-0.78155667	-0.07727905	0.0009533237
0	-0.99577516	-0.056975126	0.0006594167	0.0009765906	-0.027965901	0.0009771859	-0.78021646	-0.08966349	0.0010377442
0	-0.9948003	-0.0648132	0.00071315415	0.0011161036	-0.031961024	0.0011167839	-0.7786823	-0.10199851	0.0011223123
0	-0.9937038	-0.072616234	0.00076694204	0.0012556165	-0.035956148	0.001256382	-0.77695674	-0.114278376	0.0012069601
0	-0.9924873	-0.0803808	0.0008207405	0.0013951295	-0.03995128	0.0013959799	-0.77504224	-0.12649772	0.0012916243
0	-0.99115247	-0.08810368	0.0008745109	0.0015346425	-0.04394641	0.0015355778	-0.7729417	-0.13865145	0.0013762446
0	-0.9897013	-0.09578178	0.0009282182	0.0016741556	-0.047941536	0.0016751756	-0.7706579	-0.1507347	0.0014607654
0	-0.9881356	-0.10341211	0.0009818297	0.0018136686	-0.05193666	0.0018147734	-0.7681938	-0.1627428	0.0015451355
0	-0.9864572	-0.11099179	0.0010353163	0.001953181	-0.055931803	0.0019543718	-0.76555246	-0.17467114	0.0016293089
0	-0.98466825	-0.118517995	0.0010886511	0.0020926942	-0.059926923	0.0020939698	-0.76273715	-0.18651538	0.0017132434
0	-0.9827708	-0.12598793	0.0011418107	0.0022322072	-0.06392205	0.0022335679	-0.7597511	-0.19827107	0.0017969023
0	-0.9807671	-0.13339889	0.0011947739	0.00237172	-0.067917176	0.0023731657	-0.75659776	-0.2099339	0.0018802522
0	-0.9786593	-0.14074817	0.0012475222	0.002511233	-0.071912296	0.002512764	-0.75328064	-0.22149968	0.0019632636
0	-0.9764498	-0.14803304	0.0013000398	0.0026507454	-0.07590743	0.0026523618	-0.74980354	-0.2329641	0.0020459122
0	-0.9741411	-0.15525088	0.001352313	0.002790259	-0.07990256	0.0027919598	-0.7461703	-0.24432305	0.002128176
0	-0.97173566	-0.16239908	0.0014043306	0.0029297716	-0.0838977	0.0029315578	-0.74238473	-0.25557238	0.0022100378
0	-0.96923614	-0.1694749	0.0014560831	0.003069285	-0.08789282	0.0030711556	-0.7384513	-0.2667078	0.0022914824
0	-0.96664536	-0.17647572	0.0015075635	0.0032087977	-0.09188794	0.0032107534	-0.73437417	-0.27772522	0.0023724986
0	-0.9639662	-0.1833991	0.0015587664	0.0033483112	-0.09588307	0.0033503512	-0.73015773	-0.28862074	0.002453078
0	-0.9612014	-0.19024245	0.0016096876	0.0034878238	-0.0998782	0.003489949	-0.7258068	-0.29939038	0.0025332144
0	-0.9583541	-0.19700326	0.0016603247	0.0036273373	-0.10387332	0.0036295468	-0.72132593	-0.31003004	0.002612904
0	-0.95542765	-0.20367923	0.001710677	0.0037668496	-0.10786844	0.003769146	-0.7167202	-0.32053623	0.0026921448
0	-0.95242506	-0.21026774	0.0017607443	0.003906362	-0.111863606	0.0039087436	-0.7119951	-0.33090478	0.0027709368
0	-0.94934994	-0.21676669	0.0018105261	0.0040458753	-0.115858726	0.0040483414	-0.7071555	-0.34113234	0.0028492804
0	-0.94620544	-0.22317366	0.0018600248	0.0041853883	-0.11985385	0.0041879397	-0.70220715	-0.35121518	0.0029271776
0	-0.9429955	-0.22948673	0.0019092406	0.0043249014	-0.123848975	0.0043275375	-0.69715536	-0.36115026	0.0030046303
0	-0.9397234	-0.23570368	0.0019581756	0.0044644144	-0.1278441	0.0044671358	-0.6920062	-0.37093407	0.0030816407
0	-0.9363931	-0.24182276	0.0020068306	0.0046039275	-0.13183923	0.0046067336	-0.6867652	-0.38056386	0.0031582105
0	-0.93300843	-0.24784212	0.0020552068	0.00474344	-0.13583435	0.0047463314	-0.68143857	-0.39003673	0.0032343417
0	-0.92957306	-0.25376028	0.002103306	0.0048829536	-0.1398295	0.00488593	-0.67603207	-0.3993503	0.0033100366
0	-0.9260909	-0.25957555	0.002151128	0.005022466	-0.14382459	0.005025528	-0.6705522	-0.40850198	0.0033852954
0	-0.9225658	-0.26528683	0.0021986736	0.005161979	-0.14781974	0.0051651257	-0.66500473	-0.41748995	0.0034601195
0	-0.9190018	-0.27089295	0.002245944	0.005301491	-0.15181486	0.0053047235	-0.65939593	-0.42631242	0.0035345105
0	-0.91540265	-0.27639303	0.0022929397	0.005441006	-0.15581	0.0054443213	-0.6537318	-0.43496805	0.003608469
0	-0.9117723	-0.2817862	0.002339662	0.005580518	-0.15980512	0.0055839196	-0.64801854	-0.44345555	0.003681997
0	-0.9081142	-0.28707236	0.002386111	0.005720031	-0.16380025	0.0057235174	-0.6422617	-0.45177454	0.0037550956
0	-0.9044323	-0.29225063	0.0024322893	0.005859543	-0.1677954	0.0058631157	-0.6364676	-0.45992374	0.003827768
0	-0.9007302	-0.29732144	0.0024781981	0.0059990566	-0.1717905	0.0060027135	-0.63064134	-0.46790382	0.003900016
0	-0.8970115	-0.30228424	0.0025238392	0.00613857	-0.17578565	0.0061423113	-0.6247891	-0.4757139	0.003971842
0	-0.8932795	-0.3071397	0.0025692147	0.0062780827	-0.17978074	0.006281909	-0.6189159	-0.4833551	0.0040432513
0	-0.8895377	-0.3118877	0.0026143275	0.0064175953	-0.18377589	0.006421507	-0.61302745	-0.49082717	0.0041142465
0	-0.8857894	-0.316529	0.0026591795	0.0065571074	-0.18777102	0.0065611047	-0.60712856	-0.4981314	0.004184832
0	-0.8820375	-0.32106426	0.002703774	0.0066966224	-0.19176614	0.0067007025	-0.60122406	-0.50526863	0.0042550117
0	-0.87828535	-0.3254941	0.0027481134	0.0068361345	-0.19576131	0.0068403003	-0.59531903	-0.51224	0.0043247896
0	-0.8745355	-0.3298194	0.002792201	0.0069756475	-0.1997564	0.006979898	-0.589418	-0.51904684	0.0043941718
0	-0.8707911	-0.33404118	0.0028360393	0.0071151596	-0.20375155	0.0071194987	-0.58352524	-0.5256908	0.0044631613
0	-0.86705464	-0.33816046	0.002879631	0.0072546746	-0.20774664	0.0072590937	-0.5776452	-0.5321734	0.004531763
0	-0.86332905	-0.34217843	0.0029229799	0.0073941867	-0.21174179	0.0073986943	-0.5717819	-0.5384966	0.0045999824
0	-0.8596164	-0.34609628	0.0029660878	0.0075336993	-0.21573688	0.007538292	-0.56593937	-0.54466224	0.0046678227
0	-0.85591924	-0.34991547	0.003008958	0.007673212	-0.21973205	0.00767789	-0.560121	-0.55067265	0.0047352887
0	-0.8522397	-0.35363743	0.0030515925	0.007812724	-0.22372721	0.007817487	-0.55433035	-0.5565299	0.004802384
0	-0.8485799	-0.35726357	0.0030939952	0.007952238	-0.2277223	0.007957085	-0.54857075	-0.5622365	0.0048691146
0	-0.8449418	-0.3607954	0.0031361685	0.008091751	-0.23171745	0.008096683	-0.5428455	-0.5677947	0.004935484
0	-0.84132737	-0.3642346	0.0031781155	0.008231264	-0.23571254	0.008236282	-0.5371572	-0.5732071	0.0050014975
0	-0.83773816	-0.36758292	0.003219837	0.008370777	-0.2397077	0.008375879	-0.53150874	-0.5784764	0.005067156
0	-0.83417594	-0.37084177	0.003261338	0.008510291	-0.24370278	0.008515477	-0.52590287	-0.583605	0.005132467
0	-0.8306423	-0.37401307	0.00330262	0.008649803	-0.24769795	0.008655075	-0.5203418	-0.5885958	0.0051974338
0	-0.82713854	-0.37709856	0.0033436862	0.008789316	-0.25169304	0.008794673	-0.5148278	-0.5934515	0.0052620606
0	-0.82366586	-0.3801001	0.0033845387	0.008928829	-0.2556882	0.0089342715	-0.5093628	-0.59817505	0.005326351
0	-0.8202255	-0.38301933	0.0034251795	0.009068341	-0.25968334	0.009073869	-0.5039486	-0.6027692	0.005390309
0	-0.81681854	-0.38585815	0.0034656117	0.009207855	-0.26367846	0.009213467	-0.49858713	-0.6072367	0.005453938
0	-0.8134461	-0.38861847	0.0035058376	0.009347367	-0.26767358	0.009353065	-0.4932797	-0.6115807	0.0055172434
0	-0.8101089	-0.39130205	0.0035458603	0.00948688	-0.2716687	0.009492663	-0.48802775	-0.61580396	0.0055802283
0	-0.8068076	-0.3939108	0.0035856813	0.009626393	-0.27566385	0.009632261	-0.4828325	-0.6199094	0.0056428965
0	-0.8035431	-0.39644653	0.0036253035	0.009765907	-0.279659	0.00977186	-0.477695	-0.6239	0.0057052504
0	-0.8003159	-0.39891106	0.0036647283	0.009905419	-0.2836541	0.009911456	-0.4726162	-0.6277785	0.0057672947
0	-0.79712635	-0.40130624	0.0037039588	0.010044932	-0.28764918	0.010051056	-0.4675968	-0.6315479	0.0058290325
0	-0.7939752	-0.40363386	0.0037429966	0.010184445	-0.29164436	0.010190652	-0.4626376	-0.63521093	0.0058904677
0	-0.79086244	-0.4058958	0.0037818437	0.010323958	-0.2956395	0.010330251	-0.45773917	-0.6387706	0.005951602
0	-0.78778875	-0.4080937	0.0038205015	0.01046347	-0.2996346	0.010469847	-0.45290187	-0.64222944	0.0060124393
0	-0.78475404	-0.41022947	0.0038589728	0.010602982	-0.30362973	0.010609447	-0.44812608	-0.6455906	0.006072983
0	-0.78175837	-0.41230473	0.0038972585	0.010742497	-0.30762485	0.010749043	-0.44341183	-0.6488566	0.0061332346
0	-0.7788022	-0.41432133	0.0039353613	0.010882012	-0.31162	0.010888643	-0.4387594	-0.6520301	0.0061931983
0	-0.7758851	-0.41628078	0.003973282	0.011021524	-0.31561515	0.011028241	-0.4341688	-0.6551138	0.006252875
0	-0.77300733	-0.4181848	0.0040110224	0.011161036	-0.31961024	0.011167839	-0.42964005	-0.65811014	0.006312269
0	-0.77016866	-0.4200351	0.004048584	0.011300549	-0.3236054	0.011307437	-0.42517272	-0.661022	0.00637138
0	-0.76736903	-0.42183322	0.0040859682	0.011440062	-0.3276005	0.011447035	-0.42076677	-0.66385186	0.006430213
0	-0.7646082	-0.42358062	0.004123177	0.011579574	-0.33159563	0.011586633	-0.416422	-0.6666017	0.0064887693
0	-0.76188606	-0.42527896	0.004160211	0.011719086	-0.3355908	0.011726231	-0.41213802	-0.6692744	0.006547051
0	-0.7592022	-0.42692953	0.004197072	0.011858598	-0.3395859	0.011865831	-0.4079144	-0.671872	0.00660506
0	-0.75655645	-0.42853406	0.00423376	0.011998113	-0.343581	0.012005427	-0.40375078	-0.6743971	0.0066627967
0	-0.7539485	-0.4300937	0.004270278	0.012137628	-0.34757614	0.012145027	-0.3996465	-0.67685163	0.0067202663
0	-0.75137794	-0.43161	0.0043066256	0.01227714	-0.3515713	0.0122846225	-0.39560118	-0.67923784	0.006777468
0	-0.7488445	-0.43308422	0.004342806	0.012416652	-0.35556647	0.012424222	-0.3916142	-0.68155783	0.0068344064
0	-0.7463478	-0.43451762	0.0043788184	0.012556165	-0.35956147	0.012563818	-0.38768497	-0.68381363	0.00689108
0	-0.74388725	-0.4359115	0.0044146646	0.0126956785	-0.36355665	0.012703418	-0.38381281	-0.68600726	0.0069474922
0	-0.7414626	-0.43726715	0.0044503463	0.012835191	-0.36755177	0.012843014	-0.37999713	-0.68814063	0.007003645
0	-0.73907346	-0.43858564	0.0044858633	0.012974703	-0.37154695	0.012982613	-0.37623712	-0.6902157	0.00705954
0	-0.7367192	-0.4398683	0.0045212177	0.013114215	-0.37554204	0.013122209	-0.37253228	-0.6922341	0.0071151783
0	-0.73439956	-0.44111606	0.0045564095	0.013253733	-0.37953714	0.013261809	-0.3688817	-0.6941978	0.007170561
0	-0.73211396	-0.4423301	0.004591441	0.013393245	-0.3835323	0.013401405	-0.36528474	-0.69610834	0.00722569
0	-0.72986186	-0.44351152	0.004626312	0.013532757	-0.38752744	0.013541005	-0.36174065	-0.6979675	0.0072805677
0	-0.7276429	-0.4446612	0.004661023	0.013672269	-0.39152262	0.013680601	-0.35824865	-0.69977695	0.0073351944
0	-0.7254567	-0.44578025	0.004695577	0.013811782	-0.39551762	0.013820201	-0.35480806	-0.70153797	0.007389572
0	-0.72330254	-0.4468696	0.004729973	0.013951295	-0.3995128	0.013959796	-0.35141802	-0.7032524	0.007443703
0	-0.72118	-0.44793022	0.0047642123	0.014090807	-0.40350795	0.014099397	-0.34807777	-0.7049215	0.007497586
0	-0.71908873	-0.4489629	0.0047982964	0.014230319	-0.4075031	0.014238997	-0.3447866	-0.7065466	0.0075512254
0	-0.71702814	-0.44996852	0.004832226	0.014369831	-0.4114981	0.014378592	-0.34154373	-0.70812917	0.0076046214
0	-0.71499765	-0.45094803	0.0048660017	0.014509349	-0.41549328	0.014518187	-0.3383484	-0.70967066	0.0076577743
0	-0.71299696	-0.45190218	0.004899624	0.014648861	-0.41948846	0.014657789	-0.33519974	-0.71117216	0.0077106874
0	-0.71102536	-0.45283166	0.0049330937	0.014788373	-0.42348358	0.014797389	-0.33209714	-0.712635	0.00776336
0	-0.7090827	-0.45373735	0.0049664127	0.0149278855	-0.42747876	0.0149369845	-0.3290397	-0.71406025	0.007815795
0	-0.7071681	-0.45461994	0.0049995803	0.015067399	-0.43147376	0.015076584	-0.3260268	-0.7154492	0.007867993
0	-0.70528144	-0.4554801	0.005032599	0.015206912	-0.43546894	0.01521618	-0.32305756	-0.71680295	0.007919954
0	-0.70342195	-0.4563186	0.005065468	0.015346424	-0.4394641	0.01535578	-0.3201314	-0.7181225	0.007971682
0	-0.7015894	-0.457136	0.0050981897	0.015485936	-0.44345924	0.015495376	-0.31724742	-0.7194089	0.008023175
0	-0.6997832	-0.457933	0.0051307627	0.015625449	-0.44745442	0.015634974	-0.31440502	-0.72066313	0.008074437
0	-0.698003	-0.45871028	0.0051631886	0.015764965	-0.45144942	0.015774572	-0.31160337	-0.7218864	0.008125467
0	-0.6962483	-0.45946833	0.0051954687	0.015904477	-0.4554446	0.01591417	-0.3088419	-0.7230793	0.008176267
0	-0.69451857	-0.46020776	0.005227604	0.016043989	-0.45943972	0.016053768	-0.30611983	-0.724243	0.00822684
0	-0.6928135	-0.46092907	0.0052595944	0.016183501	-0.4634349	0.016193366	-0.3034365	-0.72537816	0.008277184
0	-0.69113255	-0.46163297	0.005291441	0.016323015	-0.46743008	0.016332967	-0.30079114	-0.72648585	0.0083273025
0	-0.6894754	-0.46231973	0.005323144	0.016462527	-0.4714251	0.016472563	-0.2981832	-0.72756666	0.008377195
0	-0.68784153	-0.46299008	0.0053547053	0.016602041	-0.47542024	0.01661216	-0.29561198	-0.72862154	0.008426863
0	-0.68623066	-0.46364436	0.005386124	0.016741553	-0.4794154	0.016751759	-0.29307684	-0.7296513	0.008476308
0	-0.68464226	-0.46428317	0.0054174014	0.016881065	-0.48341057	0.016891358	-0.29057708	-0.7306565	0.00852553
0	-0.6830759	-0.46490678	0.0054485397	0.017020581	-0.48740557	0.017030954	-0.28811216	-0.73163795	0.008574533
0	-0.6815313	-0.46551588	0.005479537	0.017160093	-0.49140075	0.01717055	-0.28568143	-0.73259646	0.008623315
0	-0.68000805	-0.46611065	0.005510396	0.017299606	-0.4953959	0.01731015	-0.28328425	-0.73353255	0.008671878
0	-0.6785058	-0.46669167	0.005541116	0.017439118	-0.49939105	0.01744975	-0.28092006	-0.7344469	0.008720223
0	-0.680008	-0.4661107	0.0055103954	0.017299606	-0.4953959	0.01731015	-0.28328404	-0.7335326	0.008671876
0	-0.68153125	-0.46551588	0.005479537	0.017160093	-0.49140075	0.01717055	-0.2856812	-0.7325965	0.008623314
0	-0.6830758	-0.46490693	0.0054485393	0.017020581	-0.48740557	0.017030954	-0.28811195	-0.7316382	0.008574532
0	-0.6846421	-0.4642832	0.0054174014	0.016881065	-0.48341057	0.016891358	-0.29057688	-0.7306566	0.00852553
0	-0.68623054	-0.46364442	0.005386124	0.016741553	-0.4794154	0.016751759	-0.29307655	-0.7296514	0.008476308
0	-0.6878415	-0.46299016	0.0053547053	0.016602041	-0.47542024	0.01661216	-0.29561177	-0.7286217	0.008426863
0	-0.68947524	-0.46231985	0.005323144	0.016462527	-0.4714251	0.016472563	-0.29818296	-0.7275668	0.008377194
0	-0.6911324	-0.46163297	0.005291441	0.016323015	-0.46743008	0.016332967	-0.30079097	-0.72648585	0.008327302
0	-0.6928134	-0.46092916	0.005259594	0.016183501	-0.4634349	0.016193366	-0.30343628	-0.72537816	0.008277184
0	-0.69451845	-0.46020776	0.0052276035	0.016043989	-0.45943972	0.016053768	-0.3061196	-0.724243	0.008226839
0	-0.6962482	-0.45946833	0.0051954687	0.015904477	-0.4554446	0.01591417	-0.3088417	-0.7230794	0.008176267
0	-0.6980028	-0.45871034	0.0051631886	0.015764965	-0.45144942	0.015774572	-0.3116032	-0.72188646	0.008125467
0	-0.69978315	-0.45793313	0.005130762	0.015625449	-0.44745442	0.015634974	-0.3144048	-0.72066325	0.008074436
0	-0.7015892	-0.45713603	0.005098189	0.015485936	-0.44345924	0.015495376	-0.31724724	-0.7194089	0.008023175
0	-0.7034218	-0.45631865	0.005065468	0.015346424	-0.4394641	0.01535578	-0.32013115	-0.71812254	0.007971682
0	-0.7052812	-0.45548022	0.005032598	0.015206912	-0.43546894	0.01521618	-0.32305735	-0.7168031	0.007919953
0	-0.707168	-0.45462	0.0049995803	0.015067399	-0.43147376	0.015076584	-0.3260266	-0.71544933	0.007867992
0	-0.70908254	-0.4537374	0.004966412	0.0149278855	-0.42747876	0.0149369845	-0.32903948	-0.71406037	0.007815794
0	-0.7110253	-0.4528317	0.0049330937	0.014788373	-0.42348358	0.014797389	-0.3320969	-0.71263504	0.00776336
0	-0.7129967	-0.45190218	0.0048996243	0.014648861	-0.41948846	0.014657789	-0.33519953	-0.7111722	0.007710687
0	-0.71499753	-0.45094812	0.0048660007	0.014509349	-0.41549328	0.014518187	-0.33834818	-0.7096708	0.0076577743
0	-0.7170281	-0.4499686	0.004832226	0.014369831	-0.4114981	0.014378592	-0.34154356	-0.7081293	0.007604621
0	-0.7190886	-0.448963	0.0047982964	0.014230319	-0.4075031	0.014238997	-0.34478647	-0.7065467	0.007551225
0	-0.72117996	-0.44793028	0.004764212	0.014090807	-0.40350795	0.014099397	-0.3480776	-0.7049215	0.0074975863
0	-0.7233025	-0.44686964	0.0047299727	0.013951295	-0.3995128	0.013959796	-0.35141784	-0.70325243	0.0074437023
0	-0.72545654	-0.44578034	0.0046955766	0.013811782	-0.39551762	0.013820201	-0.35480788	-0.7015381	0.007389572
0	-0.72764283	-0.4446613	0.004661023	0.013672269	-0.39152262	0.013680601	-0.3582485	-0.699777	0.007335194
0	-0.7298617	-0.44351155	0.0046263114	0.013532757	-0.38752744	0.013541005	-0.36174047	-0.6979676	0.007280567
0	-0.7321138	-0.44233015	0.0045914403	0.013393245	-0.3835323	0.013401405	-0.3652846	-0.6961084	0.0072256895
0	-0.73439944	-0.4411161	0.0045564095	0.013253733	-0.37953714	0.013261809	-0.36888152	-0.69419783	0.007170561
0	-0.73671913	-0.4398683	0.0045212177	0.013114215	-0.37554204	0.013122209	-0.37253207	-0.69223416	0.007115178
0	-0.7390733	-0.43858573	0.0044858633	0.012974703	-0.37154695	0.012982613	-0.37623698	-0.69021577	0.0070595397
0	-0.7414625	-0.43726718	0.004450346	0.012835191	-0.36755177	0.012843014	-0.37999693	-0.6881407	0.007003645
0	-0.7438872	-0.43591154	0.0044146646	0.0126956785	-0.36355665	0.012703418	-0.38381264	-0.6860073	0.0069474927
0	-0.74634767	-0.43451765	0.0043788184	0.012556165	-0.35956147	0.012563818	-0.38768482	-0.6838137	0.0068910806
0	-0.74884444	-0.43308422	0.004342806	0.012416652	-0.35556647	0.012424222	-0.39161405	-0.6815579	0.0068344064
0	-0.7513779	-0.43161005	0.0043066256	0.01227714	-0.3515713	0.0122846225	-0.39560103	-0.6792379	0.006777468
0	-0.7539484	-0.4300938	0.0042702775	0.012137628	-0.34757614	0.012145027	-0.39964634	-0.6768517	0.0067202663
0	-0.75655633	-0.4285341	0.00423376	0.011998113	-0.343581	0.012005427	-0.40375057	-0.67439723	0.006662797
0	-0.7592021	-0.42692968	0.0041970713	0.011858598	-0.3395859	0.011865831	-0.40791425	-0.67187226	0.0066050594
0	-0.761886	-0.42527902	0.0041602105	0.011719086	-0.3355908	0.011726231	-0.4121378	-0.6692745	0.0065470506
0	-0.7646081	-0.42358074	0.004123177	0.011579574	-0.33159563	0.011586633	-0.41642183	-0.66660184	0.006488769
0	-0.7673689	-0.4218333	0.0040859682	0.011440062	-0.3276005	0.011447035	-0.42076656	-0.66385186	0.006430213
0	-0.7701685	-0.42003527	0.004048584	0.011300549	-0.3236054	0.011307437	-0.42517233	-0.6610223	0.00637138
0	-0.77300715	-0.41818494	0.0040110224	0.011161036	-0.31961024	0.011167839	-0.4296397	-0.6581104	0.0063122683
0	-0.77588487	-0.41628087	0.003973282	0.011021524	-0.31561515	0.011028241	-0.4341686	-0.6551138	0.0062528756
0	-0.778802	-0.41432142	0.003935361	0.010882012	-0.31162	0.010888643	-0.43875918	-0.6520302	0.0061931973
0	-0.7817581	-0.4123049	0.0038972583	0.010742497	-0.30762485	0.010749043	-0.4434114	-0.64885676	0.0061332337
0	-0.78475386	-0.41022956	0.0038589726	0.010602982	-0.30362973	0.010609447	-0.4481258	-0.6455907	0.0060729827
0	-0.7877886	-0.40809387	0.0038205015	0.01046347	-0.2996346	0.010469847	-0.45290163	-0.64222974	0.0060124393
0	-0.7908622	-0.40589595	0.0037818432	0.010323958	-0.2956395	0.010330251	-0.45773882	-0.6387708	0.005951602
0	-0.79397494	-0.40363404	0.0037429957	0.010184445	-0.29164436	0.010190652	-0.46263736	-0.6352111	0.0058904663
0	-0.7971262	-0.4013064	0.0037039586	0.010044932	-0.28764918	0.010051056	-0.4675965	-0.63154817	0.0058290325
0	-0.80031556	-0.3989112	0.0036647287	0.009905419	-0.2836541	0.009911456	-0.47261575	-0.62777877	0.0057672947
0	-0.8035428	-0.39644673	0.0036253035	0.009765907	-0.279659	0.00977186	-0.47769454	-0.6239003	0.0057052504
0	-0.80680734	-0.39391106	0.0035856818	0.009626393	-0.27566385	0.009632261	-0.48283198	-0.6199098	0.0056428965
0	-0.8101086	-0.3913023	0.0035458598	0.00948688	-0.2716687	0.009492663	-0.48802727	-0.6158043	0.0055802283
0	-0.8134458	-0.38861874	0.0035058376	0.009347367	-0.26767358	0.009353065	-0.49327916	-0.6115812	0.0055172434
0	-0.81681824	-0.38585848	0.0034656113	0.009207855	-0.26367846	0.009213467	-0.49858654	-0.6072372	0.005453938
0	-0.8202252	-0.38301963	0.0034251788	0.009068341	-0.25968334	0.009073869	-0.50394803	-0.6027697	0.0053903083
0	-0.8236655	-0.38010028	0.0033845385	0.008928829	-0.2556882	0.0089342715	-0.50936234	-0.59817547	0.005326351
0	-0.8271381	-0.37709886	0.0033436858	0.008789316	-0.25169304	0.008794673	-0.51482725	-0.593452	0.00526206
0	-0.830642	-0.37401336	0.00330262	0.008649803	-0.24769795	0.008655075	-0.5203414	-0.5885962	0.0051974338
0	-0.8341757	-0.37084204	0.003261338	0.008510291	-0.24370278	0.008515477	-0.52590245	-0.5836054	0.005132467
0	-0.83773786	-0.36758313	0.0032198373	0.008370777	-0.2397077	0.008375879	-0.5315083	-0.5784768	0.005067156
0	-0.841327	-0.36423498	0.003178115	0.008231264	-0.23571254	0.008236282	-0.53715664	-0.5732077	0.0050014965
0	-0.8449414	-0.36079577	0.0031361682	0.008091751	-0.23171745	0.008096683	-0.5428448	-0.5677953	0.0049354834
0	-0.84857947	-0.35726398	0.003093995	0.007952238	-0.2277223	0.007957085	-0.5485701	-0.5622372	0.0048691146
0	-0.85223925	-0.3536378	0.0030515925	0.007812724	-0.22372721	0.007817487	-0.55432963	-0.5565306	0.004802384
0	-0.8559187	-0.34991598	0.0030089573	0.007673212	-0.21973205	0.00767789	-0.5601201	-0.5506735	0.0047352877
0	-0.85961604	-0.34609675	0.0029660875	0.0075336993	-0.21573688	0.007538292	-0.56593865	-0.54466295	0.004667822
0	-0.8633286	-0.34217876	0.0029229794	0.0073941867	-0.21174179	0.0073986943	-0.5717814	-0.53849715	0.004599982
0	-0.86705434	-0.3381609	0.0028796308	0.0072546746	-0.20774664	0.0072590937	-0.5776446	-0.5321741	0.0045317626
0	-0.8707906	-0.33404166	0.0028360393	0.0071151596	-0.20375155	0.0071194987	-0.5835245	-0.5256915	0.0044631613
0	-0.8745352	-0.32981986	0.002792201	0.0069756475	-0.1997564	0.006979898	-0.5894173	-0.5190476	0.0043941718
0	-0.8782848	-0.3254946	0.0027481134	0.0068361345	-0.19576131	0.0068403003	-0.5953183	-0.51224077	0.0043247896
0	-0.88203704	-0.3210648	0.002703774	0.0066966224	-0.19176614	0.0067007025	-0.6012234	-0.50526947	0.004255011
0	-0.88578886	-0.31652957	0.0026591793	0.0065571074	-0.18777102	0.0065611047	-0.6071278	-0.49813223	0.0041848314
